DATE,REGION,GOUVERNORAT,Port,T.PECHE,ESPECE,GROUPE,QR,Année
mai-16,Nord,Tunis,La Goulette,Cotière,Chien de mer,P.blanc,156.2,2016
mai-16,Nord,Tunis,La Goulette,Cotière,Raie,P.blanc,42.6,2016
mai-16,Sud,Gabes,Gabes,Cotière,Chien de mer,P.blanc,3024.6,2016
mai-16,Sud,Gabes,Gabes,Cotière,Raie,P.blanc,7724.8,2016
mai-16,Sud,Gabes,Zarrat,Cotière,Raie,P.blanc,241.4,2016
mai-16,Sud,Gabes,Zarrat,Feu,Raie,P.blanc,862.5,2016
mai-16,Sud,Medenine,Zarzis,Chalut Benthique,Raie,P.blanc,585,2016
mai-16,Sud,Medenine,Zarzis,Cotière,Chien de mer,P.blanc,11672.4,2016
mai-16,Sud,Medenine,Zarzis,Cotière,Emissole,P.blanc,17551.2,2016
mai-16,Sud,Medenine,Zarzis,Cotière,Raie,P.blanc,852,2016
mai-16,Sud,Medenine,Zarzis,Cotière,Ange de mer,P.blanc,21044.4,2016
mai-16,Sud,Medenine,Houmtsouk,Cotière,Chien de mer,P.blanc,4970,2016
mai-16,Sud,Medenine,Houmtsouk,Cotière,Raie,P.blanc,2982,2016
mai-16,Sud,Medenine,Houmtsouk,Cotière,Ange de mer,P.blanc,4402,2016
mai-16,Sud,Medenine,Ajim,Cotière,Raie,P.blanc,3521.6,2016
mai-16,Sud,Medenine,Ajim,Cotière,Ange de mer,P.blanc,710,2016
mai-16,Sud,Medenine,Elketf,Cotière,Chien de mer,P.blanc,5424.4,2016
mai-16,Sud,Medenine,Elketf,Cotière,Emissole,P.blanc,63786.4,2016
mai-16,Sud,Medenine,Elketf,Cotière,Raie,P.blanc,11104.4,2016
mai-16,Sud,Medenine,Biban,Lagunaire,Raie,P.blanc,59,2016
mai-16,Sud,Sfax,Sfax,Chalut Benthique,Chien de mer,P.blanc,1210.95,2016
mai-16,Sud,Sfax,Sfax,Chalut Benthique,Raie,P.blanc,4675.32,2016
mai-16,Sud,Sfax,Sfax,Cotière,Chien de mer,P.blanc,938.62,2016
mai-16,Sud,Sfax,Ellouza,Cotière,Raie,P.blanc,2840,2016
mai-16,Sud,Sfax,Sidi Mansour,Cotière,Chien de mer,P.blanc,852,2016
mai-16,Sud,Sfax,Attaya,Cotière,Chien de mer,P.blanc,710,2016
mai-16,Sud,Sfax,Attaya,Cotière,Raie,P.blanc,994,2016
juin-16,Est,Mahdia,Mahdia,Chalut Benthique,Chien de mer,P.blanc,924.3,2016
juin-16,Est,Mahdia,Mahdia,Chalut Benthique,Raie,P.blanc,2115.36,2016
juin-16,Est,Mahdia,Mahdia,Cotière,Chien de mer,P.blanc,863.36,2016
juin-16,Est,Mahdia,Mahdia,Cotière,Raie,P.blanc,460.08,2016
juin-16,Est,Mahdia,Chebba,Chalut Benthique,Chien de mer,P.blanc,22838.4,2016
juin-16,Est,Mahdia,Chebba,Chalut Benthique,Raie,P.blanc,18252,2016
juin-16,Est,Mahdia,Chebba,Cotière,Chien de mer,P.blanc,22180.4,2016
juin-16,Est,Mahdia,Chebba,Cotière,Raie,P.blanc,8818.2,2016
juin-16,Est,Monastir,Monastir,Cotière,Raie,P.blanc,1171.5,2016
juin-16,Est,Monastir,Khnis,Cotière,Raie,P.blanc,465.76,2016
juin-16,Est,Monastir,Ksibet el Madiouni,Cotière,Raie,P.blanc,153.36,2016
juin-16,Est,Monastir,Teboulba,Chalut Benthique,Chien de mer,P.blanc,1598.22,2016
juin-16,Est,Monastir,Teboulba,Chalut Benthique,Raie,P.blanc,2896.92,2016
juin-16,Est,Monastir,Teboulba,Cotière,Chien de mer,P.blanc,72.42,2016
juin-16,Est,Monastir,Teboulba,Cotière,Raie,P.blanc,1590.4,2016
juin-16,Est,Monastir,Bekalta,Cotière,Emissole,P.blanc,1491,2016
juin-16,Est,Monastir,Bekalta,Cotière,Raie,P.blanc,2641.2,2016
juin-16,Est,Nabeul,Beni Khiar,Cotière,Chien de mer,P.blanc,489.9,2016
juin-16,Est,Nabeul,Beni Khiar,Cotière,Raie,P.blanc,1278,2016
juin-16,Est,Sousse,Sousse,Chalut Benthique,Chien de mer,P.blanc,3908.97,2016
juin-16,Est,Sousse,Sousse,Chalut Benthique,Raie,P.blanc,7103.07,2016
juin-16,Est,Sousse,Sousse,Cotière,Chien de mer,P.blanc,497,2016
juin-16,Est,Sousse,Sousse,Cotière,Raie,P.blanc,511.2,2016
juin-16,Est,Sousse,Hergla,Cotière,Chien de mer,P.blanc,113.6,2016
juin-16,Est,Sousse,Hergla,Cotière,Raie,P.blanc,42.6,2016
juin-16,Est,Sousse,Port el Kantaoui,Cotière,Chien de mer,P.blanc,99.4,2016
juin-16,Est,Sousse,Sidi Abdelhamid,Cotière,Chien de mer,P.blanc,497,2016
juin-16,Est,Sousse,Sidi Abdelhamid,Cotière,Raie,P.blanc,326.6,2016
juin-16,Nord,Bèja,Zouaraa,Cotière,Raie,P.blanc,650.36,2016
juin-16,Nord,Ben Arous,Ezzahra,Cotière,Raie,P.blanc,213,2016
juin-16,Nord,Bizerte,Bizerte,Chalut Benthique,Chien de mer,P.blanc,5259.15,2016
juin-16,Nord,Bizerte,Bizerte,Chalut Benthique,Raie,P.blanc,6552,2016
juin-16,Nord,Bizerte,Bizerte,Cotière,Chien de mer,P.blanc,170.4,2016
juin-16,Nord,Bizerte,Bizerte,Cotière,Raie,P.blanc,71,2016
juin-16,Nord,Bizerte,Cap.Zebib,Cotière,Chien de mer,P.blanc,136.32,2016
juin-16,Nord,Bizerte,Cap.Zebib,Cotière,Raie,P.blanc,73.84,2016
juin-16,Nord,Bizerte,Raf Raf,Cotière,Chien de mer,P.blanc,326.6,2016
juin-16,Nord,Bizerte,Raf Raf,Cotière,Raie,P.blanc,639,2016
juin-16,Nord,Bizerte,Sidi Mechreg,Cotière,Chien de mer,P.blanc,51.12,2016
juin-16,Nord,Bizerte,Sidi Mechreg,Cotière,Raie,P.blanc,99.4,2016
juin-16,Nord,Jendouba,Tabarka,Chalut Benthique,Chien de mer,P.blanc,725.4,2016
juin-16,Nord,Jendouba,Tabarka,Chalut Benthique,Raie,P.blanc,2211.3,2016
juin-16,Nord,Jendouba,Tabarka,Cotière,Chien de mer,P.blanc,497,2016
juin-16,Nord,Jendouba,Tabarka,Cotière,Raie,P.blanc,639,2016
juin-16,Nord,Nabeul,Kélibia,Cotière,Chien de mer,P.blanc,14846.1,2016
juin-16,Nord,Nabeul,Kélibia,Cotière,Raie,P.blanc,99.4,2016
juin-16,Nord,Nabeul,Sidi Daoud,Cotière,Chien de mer,P.blanc,3258.9,2016
juin-16,Nord,Tunis,La Goulette,Chalut Benthique,Chien de mer,P.blanc,1661.4,2016
juin-16,Nord,Tunis,La Goulette,Chalut Benthique,Emissole,P.blanc,2789.28,2016
juin-16,Nord,Tunis,La Goulette,Chalut Benthique,Raie,P.blanc,2536.56,2016
juin-16,Sud,Gabes,Gabes,Cotière,Chien de mer,P.blanc,2783.2,2016
juin-16,Sud,Gabes,Gabes,Cotière,Raie,P.blanc,4089.6,2016
juin-16,Sud,Gabes,Zarrat,Cotière,Raie,P.blanc,837.8,2016
juin-16,Sud,Medenine,Zarzis,Cotière,Chien de mer,P.blanc,13606.44,2016
juin-16,Sud,Medenine,Zarzis,Cotière,Emissole,P.blanc,8008.8,2016
juin-16,Sud,Medenine,Zarzis,Cotière,Raie,P.blanc,13717.2,2016
juin-16,Sud,Medenine,Zarzis,Cotière,Ange de mer,P.blanc,20661,2016
juin-16,Sud,Medenine,Houmtsouk,Cotière,Chien de mer,P.blanc,4970,2016
juin-16,Sud,Medenine,Houmtsouk,Cotière,Raie,P.blanc,9230,2016
juin-16,Sud,Medenine,Houmtsouk,Cotière,Ange de mer,P.blanc,5112,2016
juin-16,Sud,Medenine,Ajim,Cotière,Chien de mer,P.blanc,184.6,2016
juin-16,Sud,Medenine,Ajim,Cotière,Raie,P.blanc,5935.6,2016
juin-16,Sud,Medenine,Ajim,Cotière,Ange de mer,P.blanc,653.2,2016
juin-16,Sud,Medenine,Elketf,Cotière,Chien de mer,P.blanc,4501.4,2016
juin-16,Sud,Medenine,Elketf,Cotière,Emissole,P.blanc,12950.4,2016
juin-16,Sud,Medenine,Elketf,Cotière,Raie,P.blanc,4288.4,2016
juin-16,Sud,Medenine,Biban,Lagunaire,Raie,P.blanc,30,2016
juin-16,Sud,Sfax,Sfax,Chalut Benthique,Chien de mer,P.blanc,2853.63,2016
juin-16,Sud,Sfax,Sfax,Chalut Benthique,Raie,P.blanc,5405.4,2016
juin-16,Sud,Sfax,Sfax,Cotière,Chien de mer,P.blanc,2946.5,2016
juin-16,Sud,Sfax,Sidi Mansour,Cotière,Chien de mer,P.blanc,2485,2016
juin-16,Sud,Sfax,Mellita,Cotière,Raie,P.blanc,1704,2016
juin-16,Sud,Sfax,Attaya,Cotière,Raie,P.blanc,6035,2016
juil.-16,Est,Mahdia,Mahdia,Chalut Benthique,Chien de mer,P.blanc,358.02,2016
juil.-16,Est,Mahdia,Mahdia,Chalut Benthique,Raie,P.blanc,1279.98,2016
juil.-16,Est,Mahdia,Mahdia,Cotière,Chien de mer,P.blanc,6543.36,2016
juil.-16,Est,Mahdia,Mahdia,Cotière,Raie,P.blanc,522.56,2016
juil.-16,Est,Mahdia,Chebba,Cotière,Chien de mer,P.blanc,17778.4,2016
juil.-16,Est,Mahdia,Chebba,Cotière,Raie,P.blanc,8363.8,2016
juil.-16,Est,Monastir,Monastir,Cotière,Raie,P.blanc,790.94,2016
juil.-16,Est,Monastir,Khnis,Cotière,Raie,P.blanc,445.88,2016
juil.-16,Est,Monastir,Ksibet el Madiouni,Cotière,Raie,P.blanc,193.12,2016
juil.-16,Est,Monastir,Teboulba,Chalut Benthique,Chien de mer,P.blanc,167.31,2016
juil.-16,Est,Monastir,Teboulba,Chalut Benthique,Raie,P.blanc,735.93,2016
juil.-16,Est,Monastir,Teboulba,Cotière,Chien de mer,P.blanc,266.96,2016
juil.-16,Est,Monastir,Teboulba,Cotière,Raie,P.blanc,1150.2,2016
juil.-16,Est,Monastir,Bekalta,Cotière,Emissole,P.blanc,1917,2016
juil.-16,Est,Monastir,Bekalta,Cotière,Raie,P.blanc,2059,2016
juil.-16,Est,Nabeul,Beni Khiar,Cotière,Chien de mer,P.blanc,1001.1,2016
juil.-16,Est,Nabeul,Beni Khiar,Cotière,Raie,P.blanc,852,2016
juil.-16,Est,Sousse,Sousse,Chalut Benthique,Chien de mer,P.blanc,821.34,2016
juil.-16,Est,Sousse,Sousse,Chalut Benthique,Chien de mer,P.blanc,1749.15,2016
juil.-16,Est,Sousse,Sousse,Chalut Benthique,Raie,P.blanc,1581.84,2016
juil.-16,Est,Sousse,Sousse,Chalut Benthique,Raie,P.blanc,6464.25,2016
juil.-16,Est,Sousse,Sousse,Cotière,Chien de mer,P.blanc,880.4,2016
juil.-16,Est,Sousse,Sousse,Cotière,Raie,P.blanc,766.8,2016
juil.-16,Est,Sousse,Hergla,Cotière,Raie,P.blanc,42.6,2016
juil.-16,Est,Sousse,Port el Kantaoui,Cotière,Chien de mer,P.blanc,99.4,2016
juil.-16,Est,Sousse,Sidi Abdelhamid,Cotière,Chien de mer,P.blanc,639,2016
juil.-16,Est,Sousse,Sidi Abdelhamid,Cotière,Raie,P.blanc,667.4,2016
juil.-16,Nord,Bèja,Zouaraa,Cotière,Raie,P.blanc,1019.56,2016
juil.-16,Nord,Bizerte,Bizerte,Chalut Benthique,Chien de mer,P.blanc,1567.8,2016
juil.-16,Nord,Bizerte,Bizerte,Chalut Benthique,Raie,P.blanc,2252.25,2016
juil.-16,Nord,Bizerte,Bizerte,Cotière,Chien de mer,P.blanc,852,2016
juil.-16,Nord,Bizerte,Cap.Zebib,Cotière,Chien de mer,P.blanc,163.3,2016
juil.-16,Nord,Bizerte,Cap.Zebib,Cotière,Raie,P.blanc,59.64,2016
juil.-16,Nord,Bizerte,Raf Raf,Cotière,Chien de mer,P.blanc,319.5,2016
juil.-16,Nord,Bizerte,Raf Raf,Cotière,Raie,P.blanc,497,2016
juil.-16,Nord,Bizerte,Sidi Mechreg,Cotière,Chien de mer,P.blanc,63.9,2016
juil.-16,Nord,Jendouba,Tabarka,Chalut Benthique,Chien de mer,P.blanc,912.6,2016
juil.-16,Nord,Jendouba,Tabarka,Chalut Benthique,Raie,P.blanc,1035.45,2016
juil.-16,Nord,Jendouba,Tabarka,Cotière,Chien de mer,P.blanc,639,2016
juil.-16,Nord,Jendouba,Tabarka,Cotière,Raie,P.blanc,497,2016
juil.-16,Nord,Nabeul,Kélibia,Chalut Pélagique,Chien de mer,P.blanc,0,2016
juil.-16,Nord,Nabeul,Kélibia,Cotière,Chien de mer,P.blanc,4781.14,2016
juil.-16,Nord,Nabeul,Kélibia,Cotière,Raie,P.blanc,113.6,2016
juil.-16,Nord,Nabeul,Sidi Daoud,Cotière,Chien de mer,P.blanc,1810.5,2016
juil.-16,Nord,Tunis,La Goulette,Chalut Benthique,Chien de mer,P.blanc,266.76,2016
juil.-16,Nord,Tunis,La Goulette,Chalut Benthique,Emissole,P.blanc,716.04,2016
juil.-16,Nord,Tunis,La Goulette,Chalut Benthique,Raie,P.blanc,687.96,2016
juil.-16,Nord,Tunis,La Goulette,Cotière,Chien de mer,P.blanc,184.6,2016
juil.-16,Nord,Tunis,La Goulette,Cotière,Raie,P.blanc,426,2016
juil.-16,Sud,Gabes,Gabes,Cotière,Chien de mer,P.blanc,3834,2016
juil.-16,Sud,Gabes,Gabes,Cotière,Raie,P.blanc,738.4,2016
juil.-16,Sud,Gabes,Zarrat,Cotière,Chien de mer,P.blanc,213,2016
juil.-16,Sud,Gabes,Zarrat,Cotière,Raie,P.blanc,710,2016
juil.-16,Sud,Medenine,Zarzis,Cotière,Chien de mer,P.blanc,95526.24,2016
juil.-16,Sud,Medenine,Zarzis,Cotière,Emissole,P.blanc,6049.2,2016
juil.-16,Sud,Medenine,Zarzis,Cotière,Raie,P.blanc,22748.4,2016
juil.-16,Sud,Medenine,Zarzis,Cotière,Ange de mer,P.blanc,19723.8,2016
juil.-16,Sud,Medenine,Houmtsouk,Cotière,Chien de mer,P.blanc,6390,2016
juil.-16,Sud,Medenine,Houmtsouk,Cotière,Raie,P.blanc,9230,2016
juil.-16,Sud,Medenine,Houmtsouk,Cotière,Ange de mer,P.blanc,3124,2016
juil.-16,Sud,Medenine,Ajim,Cotière,Raie,P.blanc,3408,2016
juil.-16,Sud,Medenine,Ajim,Cotière,Ange de mer,P.blanc,284,2016
juil.-16,Sud,Medenine,Elketf,Cotière,Chien de mer,P.blanc,3550,2016
juil.-16,Sud,Medenine,Elketf,Cotière,Emissole,P.blanc,12638,2016
juil.-16,Sud,Medenine,Elketf,Cotière,Raie,P.blanc,4828,2016
juil.-16,Sud,Medenine,Biban,Lagunaire,Raie,P.blanc,23,2016
juil.-16,Sud,Sfax,Sfax,Cotière,Chien de mer,P.blanc,4473,2016
juil.-16,Sud,Sfax,Ellouza,Cotière,Raie,P.blanc,2840,2016
juil.-16,Sud,Sfax,Sidi Mansour,Cotière,Chien de mer,P.blanc,2982,2016
juil.-16,Sud,Sfax,Mellita,Cotière,Raie,P.blanc,639,2016
juil.-16,Sud,Sfax,Attaya,Cotière,Raie,P.blanc,3053,2016
août-16,Est,Mahdia,Mahdia,Chalut Benthique,Chien de mer,P.blanc,625.95,2016
août-16,Est,Mahdia,Mahdia,Chalut Benthique,Raie,P.blanc,1965.6,2016
août-16,Est,Mahdia,Mahdia,Cotière,Chien de mer,P.blanc,2064.68,2016
août-16,Est,Mahdia,Mahdia,Cotière,Raie,P.blanc,684.44,2016
août-16,Est,Mahdia,Chebba,Cotière,Chien de mer,P.blanc,20618.4,2016
août-16,Est,Mahdia,Chebba,Cotière,Raie,P.blanc,8690.4,2016
août-16,Est,Mahdia,Chebba,Feu,Raie,P.blanc,28897.2,2016
août-16,Est,Monastir,Monastir,Cotière,Raie,P.blanc,298.2,2016
août-16,Est,Monastir,Khnis,Cotière,Raie,P.blanc,278.32,2016
août-16,Est,Monastir,Teboulba,Chalut Benthique,Chien de mer,P.blanc,548.73,2016
août-16,Est,Monastir,Teboulba,Chalut Benthique,Raie,P.blanc,651.69,2016
août-16,Est,Monastir,Teboulba,Cotière,Chien de mer,P.blanc,3910.68,2016
août-16,Est,Monastir,Teboulba,Cotière,Raie,P.blanc,589.3,2016
août-16,Est,Monastir,Bekalta,Cotière,Emissole,P.blanc,2485,2016
août-16,Est,Monastir,Bekalta,Cotière,Raie,P.blanc,1874.4,2016
août-16,Est,Nabeul,Beni Khiar,Cotière,Chien de mer,P.blanc,1618.8,2016
août-16,Est,Nabeul,Beni Khiar,Cotière,Raie,P.blanc,596.4,2016
août-16,Est,Sousse,Sousse,Chalut Benthique,Chien de mer,P.blanc,2631.33,2016
août-16,Est,Sousse,Sousse,Chalut Benthique,Raie,P.blanc,4791.15,2016
août-16,Est,Sousse,Sousse,Cotière,Chien de mer,P.blanc,1107.6,2016
août-16,Est,Sousse,Sousse,Cotière,Raie,P.blanc,852,2016
août-16,Est,Sousse,Hergla,Cotière,Chien de mer,P.blanc,113.6,2016
août-16,Est,Sousse,Hergla,Cotière,Raie,P.blanc,49.7,2016
août-16,Est,Sousse,Port el Kantaoui,Cotière,Chien de mer,P.blanc,198.8,2016
août-16,Est,Sousse,Sidi Abdelhamid,Cotière,Chien de mer,P.blanc,639,2016
août-16,Est,Sousse,Sidi Abdelhamid,Cotière,Raie,P.blanc,667.4,2016
août-16,Nord,Bèja,Zouaraa,Cotière,Raie,P.blanc,1249.6,2016
août-16,Nord,Bizerte,Bizerte,Chalut Benthique,Chien de mer,P.blanc,1989,2016
août-16,Nord,Bizerte,Bizerte,Chalut Benthique,Raie,P.blanc,4486.95,2016
août-16,Nord,Bizerte,Bizerte,Cotière,Chien de mer,P.blanc,1136,2016
août-16,Nord,Bizerte,Bizerte,Cotière,Raie,P.blanc,93.72,2016
août-16,Nord,Bizerte,Cap.Zebib,Cotière,Chien de mer,P.blanc,213,2016
août-16,Nord,Bizerte,Cap.Zebib,Cotière,Raie,P.blanc,61.06,2016
août-16,Nord,Bizerte,Cap.Zebib,Cotière,Raie,P.blanc,112.18,2016
août-16,Nord,Bizerte,Raf Raf,Cotière,Chien de mer,P.blanc,312.4,2016
août-16,Nord,Bizerte,Raf Raf,Cotière,Raie,P.blanc,617.7,2016
août-16,Nord,Jendouba,Tabarka,Chalut Benthique,Chien de mer,P.blanc,1193.4,2016
août-16,Nord,Jendouba,Tabarka,Chalut Benthique,Raie,P.blanc,1415.7,2016
août-16,Nord,Jendouba,Tabarka,Cotière,Chien de mer,P.blanc,497,2016
août-16,Nord,Jendouba,Tabarka,Cotière,Raie,P.blanc,639,2016
août-16,Nord,Nabeul,Kélibia,Chalut Pélagique,Chien de mer,P.blanc,0,2016
août-16,Nord,Nabeul,Kélibia,Cotière,Chien de mer,P.blanc,5697.04,2016
août-16,Nord,Nabeul,Kélibia,Cotière,Raie,P.blanc,149.1,2016
août-16,Nord,Nabeul,Soluman,Cotière,Chien de mer,P.blanc,22.72,2016
août-16,Nord,Nabeul,Sidi Daoud,Cotière,Chien de mer,P.blanc,1349,2016
août-16,Nord,Tunis,La Goulette,Chalut Benthique,Chien de mer,P.blanc,744.12,2016
août-16,Nord,Tunis,La Goulette,Chalut Benthique,Emissole,P.blanc,2131.74,2016
août-16,Nord,Tunis,La Goulette,Chalut Benthique,Raie,P.blanc,2075.58,2016
août-16,Sud,Gabes,Gabes,Cotière,Chien de mer,P.blanc,15179.8,2016
août-16,Sud,Gabes,Gabes,Cotière,Raie,P.blanc,4345.2,2016
août-16,Sud,Gabes,Ghannouche,Cotière,Raie,P.blanc,2414,2016
août-16,Sud,Gabes,Zarrat,Cotière,Raie,P.blanc,1775,2016
août-16,Sud,Gabes,Zarrat,Feu,Raie,P.blanc,195.5,2016
août-16,Sud,Medenine,Zarzis,Cotière,Chien de mer,P.blanc,33818.72,2016
août-16,Sud,Medenine,Zarzis,Cotière,Emissole,P.blanc,7327.2,2016
août-16,Sud,Medenine,Zarzis,Cotière,Raie,P.blanc,10792,2016
août-16,Sud,Medenine,Zarzis,Cotière,Ange de mer,P.blanc,23810.56,2016
août-16,Sud,Medenine,Houmtsouk,Cotière,Chien de mer,P.blanc,4970,2016
août-16,Sud,Medenine,Houmtsouk,Cotière,Raie,P.blanc,7242,2016
août-16,Sud,Medenine,Houmtsouk,Cotière,Ange de mer,P.blanc,5538,2016
août-16,Sud,Medenine,Ajim,Cotière,Raie,P.blanc,5495.4,2016
août-16,Sud,Medenine,Ajim,Cotière,Ange de mer,P.blanc,6148.6,2016
août-16,Sud,Medenine,Elketf,Cotière,Chien de mer,P.blanc,1306.4,2016
août-16,Sud,Medenine,Elketf,Cotière,Emissole,P.blanc,4615,2016
août-16,Sud,Medenine,Elketf,Cotière,Raie,P.blanc,2996.2,2016
août-16,Sud,Medenine,Biban,Lagunaire,Raie,P.blanc,30,2016
août-16,Sud,Sfax,Sfax,Cotière,Chien de mer,P.blanc,4231.6,2016
août-16,Sud,Sfax,Sfax,Cotière,Raie,P.blanc,2209.52,2016
août-16,Sud,Sfax,Ellouza,Cotière,Raie,P.blanc,2130,2016
août-16,Sud,Sfax,Sidi Mansour,Cotière,Chien de mer,P.blanc,2485,2016
août-16,Sud,Sfax,Sidi Mansour,Cotière,Raie,P.blanc,1874.4,2016
août-16,Sud,Sfax,Skhira,Cotière,Raie,P.blanc,1136,2016
août-16,Sud,Sfax,Kratten,Cotière,Chien de mer,P.blanc,1420,2016
août-16,Sud,Sfax,Attaya,Cotière,Raie,P.blanc,355,2016
sept.-16,Est,Mahdia,Mahdia,Chalut Benthique,Chien de mer,P.blanc,479.7,2016
sept.-16,Est,Mahdia,Mahdia,Chalut Benthique,Raie,P.blanc,2503.8,2016
sept.-16,Est,Mahdia,Mahdia,Cotière,Chien de mer,P.blanc,400.44,2016
sept.-16,Est,Mahdia,Mahdia,Cotière,Raie,P.blanc,119.28,2016
sept.-16,Est,Mahdia,Chebba,Cotière,Chien de mer,P.blanc,23458.4,2016
sept.-16,Est,Mahdia,Chebba,Cotière,Raie,P.blanc,9798,2016
sept.-16,Est,Monastir,Monastir,Cotière,Raie,P.blanc,1349,2016
sept.-16,Est,Monastir,Khnis,Cotière,Raie,P.blanc,339.38,2016
sept.-16,Est,Monastir,Ksibet el Madiouni,Cotière,Raie,P.blanc,159.04,2016
sept.-16,Est,Monastir,Teboulba,Cotière,Raie,P.blanc,127.8,2016
sept.-16,Est,Monastir,Bekalta,Cotière,Emissole,P.blanc,1121.8,2016
sept.-16,Est,Monastir,Bekalta,Cotière,Raie,P.blanc,2641.2,2016
sept.-16,Est,Nabeul,Beni Khiar,Cotière,Chien de mer,P.blanc,106.5,2016
sept.-16,Est,Nabeul,Beni Khiar,Cotière,Raie,P.blanc,170.4,2016
sept.-16,Est,Sousse,Sousse,Chalut Benthique,Chien de mer,P.blanc,1064.7,2016
sept.-16,Est,Sousse,Sousse,Chalut Benthique,Raie,P.blanc,2129.4,2016
sept.-16,Est,Sousse,Sousse,Cotière,Chien de mer,P.blanc,568,2016
sept.-16,Est,Sousse,Sousse,Cotière,Raie,P.blanc,568,2016
sept.-16,Est,Sousse,Hergla,Cotière,Chien de mer,P.blanc,71,2016
sept.-16,Est,Sousse,Hergla,Cotière,Raie,P.blanc,85.2,2016
sept.-16,Est,Sousse,Port el Kantaoui,Cotière,Chien de mer,P.blanc,198.8,2016
sept.-16,Est,Sousse,Sidi Abdelhamid,Cotière,Chien de mer,P.blanc,454.4,2016
sept.-16,Est,Sousse,Sidi Abdelhamid,Cotière,Raie,P.blanc,553.8,2016
sept.-16,Nord,Bèja,Zouaraa,Cotière,Raie,P.blanc,1249.6,2016
sept.-16,Nord,Bizerte,Bizerte,Chalut Benthique,Chien de mer,P.blanc,1353.69,2016
sept.-16,Nord,Bizerte,Bizerte,Chalut Benthique,Raie,P.blanc,2550.6,2016
sept.-16,Nord,Bizerte,Bizerte,Cotière,Chien de mer,P.blanc,1182.86,2016
sept.-16,Nord,Bizerte,Bizerte,Cotière,Raie,P.blanc,195.96,2016
sept.-16,Nord,Bizerte,Cap.Zebib,Cotière,Chien de mer,P.blanc,497,2016
sept.-16,Nord,Bizerte,Cap.Zebib,Cotière,Raie,P.blanc,72.42,2016
sept.-16,Nord,Bizerte,Raf Raf,Cotière,Chien de mer,P.blanc,227.2,2016
sept.-16,Nord,Bizerte,Raf Raf,Cotière,Raie,P.blanc,639,2016
sept.-16,Nord,Bizerte,Sidi Mechreg,Cotière,Raie,P.blanc,72.42,2016
sept.-16,Nord,Jendouba,Tabarka,Chalut Benthique,Chien de mer,P.blanc,269.1,2016
sept.-16,Nord,Jendouba,Tabarka,Chalut Benthique,Raie,P.blanc,456.3,2016
sept.-16,Nord,Jendouba,Tabarka,Cotière,Chien de mer,P.blanc,355,2016
sept.-16,Nord,Jendouba,Tabarka,Cotière,Emissole,P.blanc,85.2,2016
sept.-16,Nord,Jendouba,Tabarka,Cotière,Raie,P.blanc,497,2016
sept.-16,Nord,Nabeul,Kélibia,Chalut Pélagique,Chien de mer,P.blanc,0,2016
sept.-16,Nord,Nabeul,Kélibia,Cotière,Chien de mer,P.blanc,2385.6,2016
sept.-16,Nord,Nabeul,Sidi Daoud,Cotière,Chien de mer,P.blanc,454.4,2016
sept.-16,Nord,Tunis,La Goulette,Chalut Benthique,Chien de mer,P.blanc,982.8,2016
sept.-16,Nord,Tunis,La Goulette,Chalut Benthique,Emissole,P.blanc,1010.88,2016
sept.-16,Nord,Tunis,La Goulette,Chalut Benthique,Raie,P.blanc,1834.56,2016
sept.-16,Nord,Tunis,La Goulette,Cotière,Chien de mer,P.blanc,184.6,2016
sept.-16,Nord,Tunis,La Goulette,Cotière,Raie,P.blanc,238.56,2016
sept.-16,Sud,Gabes,Gabes,Cotière,Chien de mer,P.blanc,4657.6,2016
sept.-16,Sud,Gabes,Gabes,Cotière,Raie,P.blanc,1831.8,2016
sept.-16,Sud,Gabes,Zarrat,Cotière,Raie,P.blanc,198.8,2016
sept.-16,Sud,Medenine,Zarzis,Cotière,Chien de mer,P.blanc,24637,2016
sept.-16,Sud,Medenine,Zarzis,Cotière,Emissole,P.blanc,603.5,2016
sept.-16,Sud,Medenine,Zarzis,Cotière,Raie,P.blanc,3124,2016
sept.-16,Sud,Medenine,Zarzis,Cotière,Ange de mer,P.blanc,8875,2016
sept.-16,Sud,Medenine,Houmtsouk,Cotière,Chien de mer,P.blanc,4970,2016
sept.-16,Sud,Medenine,Houmtsouk,Cotière,Raie,P.blanc,3976,2016
sept.-16,Sud,Medenine,Ajim,Cotière,Raie,P.blanc,440.2,2016
sept.-16,Sud,Medenine,Elketf,Cotière,Chien de mer,P.blanc,312.4,2016
sept.-16,Sud,Medenine,Elketf,Cotière,Emissole,P.blanc,3692,2016
sept.-16,Sud,Medenine,Elketf,Cotière,Raie,P.blanc,1207,2016
sept.-16,Sud,Medenine,Biban,Lagunaire,Raie,P.blanc,30,2016
sept.-16,Sud,Sfax,Sfax,Cotière,Chien de mer,P.blanc,1050.8,2016
sept.-16,Sud,Sfax,Sfax,Cotière,Raie,P.blanc,497,2016
sept.-16,Sud,Sfax,Ellouza,Cotière,Raie,P.blanc,1420,2016
sept.-16,Sud,Sfax,Sidi Mansour,Cotière,Chien de mer,P.blanc,568,2016
sept.-16,Sud,Sfax,Sidi Mansour,Cotière,Raie,P.blanc,355,2016
sept.-16,Sud,Sfax,Mellita,Cotière,Chien de mer,P.blanc,3408,2016
sept.-16,Sud,Sfax,Attaya,Cotière,Chien de mer,P.blanc,710,2016
